"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","question_order"
"10041","","{""Q0"":""People from most Asian countries spent 50 to 70 hours on smartphones.""}","survey-multi-choice","10","100658","0.0-10.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart91.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","11","110663","0.0-11.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart477.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","12","120664","0.0-12.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""RetrieveValue-Bar-Text.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","13","130667","0.0-13.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"10289","","{""Q0"":""In 2016, the national debt of Ireland reach the lowest.""}","survey-multi-choice","14","140958","0.0-14.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart389.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","15","150961","0.0-15.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Trend-Bar-Shade.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","16","160963","0.0-16.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart97.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","17","170966","0.0-17.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"9025","","{""Q0"":""The employee number of Brunswick investment banking increased from 2014 to 2017""}","survey-multi-choice","18","179992","0.0-18.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Compare-Bar-Color.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","19","189996","0.0-19.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart320.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","20","199997","0.0-20.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart129.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","21","209998","0.0-21.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"14069","","{""Q0"":""China is spending more energy than the U.S. in 2019""}","survey-multi-choice","22","224069","0.0-22.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Filter-Line-Line.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","23","234073","0.0-23.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart562.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","24","244076","0.0-24.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart165.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","25","254077","0.0-25.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"23771","","{""Q0"":""The number of hospital in the U.S. has been lower than 3500 thousands since 2003""}","survey-multi-choice","26","277850","0.0-26.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart609.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","27","287853","0.0-27.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Range-Line-Shade.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","28","297855","0.0-28.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart528.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","29","307857","0.0-29.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"14988","","{""Q0"":""Since 2014, the unit sales is between 0.5 and 1.4 milion""}","survey-multi-choice","30","322847","0.0-30.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart296.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","31","332850","0.0-31.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""RetrieveValue-Line-Line.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","32","342852","0.0-32.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart313.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","33","352854","0.0-33.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"9251","","{""Q0"":""In 2007, Waste Management operating value is around 13000 million dollars""}","survey-multi-choice","34","362107","0.0-34.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart614.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","35","372110","0.0-35.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart465.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","36","382111","0.0-36.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""Trend-Line-Bound.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","37","392114","0.0-37.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"13268","","{""Q0"":""The alchol consumption in UK has been droping since 2010""}","survey-multi-choice","38","405384","0.0-38.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Comapre-Line-Mark.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","39","415387","0.0-39.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart268.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","40","425389","0.0-40.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart71.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","41","435390","0.0-41.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"19414","","{""Q0"":""The 2019 fertility rate in Spain by autonomous region generally shows a range from just under 1""}","survey-multi-choice","42","454807","0.0-42.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Filter-Scatter-Line.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","43","464812","0.0-43.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart495.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","44","474814","0.0-44.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart487.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","45","484816","0.0-45.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"7498","","{""Q0"":""Some penguins are heavier than 5000 g""}","survey-multi-choice","46","492317","0.0-46.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Range-Scatter-Bound.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","47","502321","0.0-47.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart362.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","48","512322","0.0-48.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart590.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","49","522324","0.0-49.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"15807","","{""Q0"":""Most countries have less than 50000 income""}","survey-multi-choice","50","538133","0.0-50.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""chart400.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","51","548136","0.0-51.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart605.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","52","558138","0.0-52.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""RetrieveValue-Scatter-Text.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","53","568140","0.0-53.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"26766","","{""Q0"":""The birth rate starts off at about 9 per 1,000 inhabitants and holds fairly steady at this rate until 2010""}","survey-multi-choice","54","594908","0.0-54.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9","[0]"
"null","<img src=""Trend-Scatter-Color.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","55","604911","0.0-55.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart139.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","56","614913","0.0-56.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
"null","<img src=""chart13.png"" style=""max-width:80%; margin:10px;"">","null","html-keyboard-response","57","624917","0.0-57.0","10","1","2024-06-25 16:28:53","327d8d61a69a55b6203573ad19e3ab64","50.158.214.152","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36","WebKit","Chrome","124.0.0.0","Windows","10.0","https://zkohudqett.cognition.run/","en-US,en;q=0.9",""
